Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
8623bc74-65a2-4cc8-855b-e95d06bfd9c4,Angela Baker,21.0,Male,EEE,7.02,0.0,84.85,Coding Club,"Machine Learning, C++, Web Development, Python",Yes,Hardware,Not Placed,,0.0,,6.4,6.24,6.93,8.2,5.68,7.01,7.73,7.93
2418bd3e-50e6-4715-a494-3146dfe88116,Sonal,20.0,Female,MECH,7.74,3.0,86.8,Cultural Club,"C++, Python, SQL, Web Development",No,,Not Placed,,0.0,,7.22,8.95,7.69,8.29,7.8,7.93,7.04,7.01
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,Heather Lane,18.0,Female,EEE,7.24,0.0,88.56,"Sports Club, Literary Society","C++, Python, SQL",Yes,Consulting,Not Placed,,0.0,,5.39,6.56,8.68,6.51,7.02,6.91,8.57,8.29
a6c681b0-e472-4be5-b3c2-944ab60a3dcc,Chris Cannon,22.0,Female,MECH,7.63,1.0,89.85,"Literary Society, Entrepreneurship Cell, Cultural Club","SQL, Data Science",No,,Not Placed,,0.0,,9.09,6.57,6.77,7.86,6.91,7.49,8.57,7.76
8b9d2434-e465-4150-bd9c-66b3ad3c2d6d,Javier Johnson,20.0,Male,CSE,6.99,1.0,60.53,Robotics,"Machine Learning, Data Science, Python",Yes,Higher Studies,Not Placed,,0.0,,6.47,6.88,7.22,6.23,7.14,6.97,8.13,6.9
5cb85aed-f5f6-4c97-aefb-63b11b049863,Sandra Zimmerman,19.0,Male,MECH,6.35,1.0,98.47,"Sports Club, Literary Society, Coding Club","Data Science, C++, Web Development, Java, SQL",Yes,Software,Placed,Research,13.79,Higher Studies,5.9,7.73,5.64,6.81,6.86,6.47,5.05,6.37
57423882-f34a-4949-b4ca-0ad7abe5be96,Anthony Walker,22.0,Female,CSE,7.34,0.0,72.14,"Literary Society, Robotics, Coding Club","Machine Learning, Data Science, Python",No,,Not Placed,,0.0,,7.28,7.99,7.65,9.31,6.88,6.13,6.78,6.68
1855d055-fb51-4359-ae3e-f0feb1503505,Siddharth,20.0,Male,CIVIL,6.73,0.0,60.62,Sports Club,"C++, SQL, Python",Yes,Higher Studies,Not Placed,,0.0,,5.4,5.68,6.08,8.55,8.0,6.54,7.3,6.32
115c42cd-5147-4e86-a875-d40aeac7dc2e,Tiffany Wilson,21.0,Male,ECE,6.17,0.0,97.57,"Literary Society, Sports Club, Coding Club","Python, SQL, Web Development, Java, Machine Learning",No,,Placed,Software,6.17,Research,7.64,6.29,6.56,5.52,4.71,5.89,5.43,7.34
ac937cda-dcd6-4795-b329-350687bc3f83,Karan,18.0,Male,IT,6.54,2.0,98.06,"Cultural Club, Entrepreneurship Cell","Machine Learning, Data Science",No,,Placed,Software,9.14,Higher Studies,6.33,6.25,7.4,6.32,6.8,6.48,7.44,5.26
a2dfb7c9-1ff4-4b28-a14d-5e7b07632515,Pooja,22.0,Female,CSE,7.07,0.0,87.41,"Literary Society, Entrepreneurship Cell","Web Development, Machine Learning",Yes,Higher Studies,Placed,Consulting,4.56,Research,5.71,7.23,6.85,6.64,6.17,7.91,8.73,7.3
c37da1f9-3c06-44b2-8441-cf9e9f2bc41d,Meena,20.0,Female,CSE,6.5,2.0,74.98,"Robotics, Literary Society, Coding Club","SQL, Web Development",No,,Not Placed,,0.0,,6.76,8.87,6.98,6.07,5.71,6.89,5.01,5.7
8d691c39-f030-46dd-a018-0537784c4eb6,Ramya,18.0,Female,CIVIL,7.08,0.0,96.55,"Sports Club, Coding Club","Java, C++, Python",Yes,Research,Placed,Consulting,19.2,Startup,5.91,6.17,9.95,8.24,5.65,5.68,7.48,7.55
86dc1147-430c-4f2c-9bc7-357f54e7c593,Kavya,23.0,Female,CIVIL,6.96,1.0,79.86,"Cultural Club, Entrepreneurship Cell","Machine Learning, Java",No,,Not Placed,,0.0,,7.24,8.34,7.01,7.67,6.7,7.82,5.76,5.16
8b7f0ea4-3512-4a2a-8c7d-6fd1bab3a256,Vikram,20.0,Male,CSE,6.9,0.0,81.67,"Entrepreneurship Cell, Robotics, Sports Club","Java, Data Science, Web Development, C++",Yes,Research,Placed,Higher Studies,9.59,Research,8.32,6.46,6.81,7.1,5.97,7.23,5.28,8.05
dad7f7d5-c7e7-40e0-9098-7dfa628517a9,Kavya,23.0,Female,MECH,6.89,1.0,94.94,"Robotics, Entrepreneurship Cell, Coding Club","Machine Learning, Web Development",No,,Not Placed,,0.0,,6.05,7.52,6.49,6.82,7.89,6.23,6.74,7.37
6022f55c-d83e-4afa-883f-8de18af6604f,Rakesh,20.0,Male,EEE,6.89,1.0,82.96,Coding Club,"Web Development, Java, SQL, Data Science, C++",No,,Placed,Consulting,3.46,Research,7.56,7.26,4.73,7.03,7.18,6.84,7.71,6.82
6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,Justin Russell,22.0,Male,MECH,7.66,2.0,62.5,"Sports Club, Robotics, Literary Society","Machine Learning, Java, SQL, Data Science, C++",Yes,Research,Placed,Hardware,9.53,Job,7.17,7.44,6.43,8.99,7.58,8.3,8.07,7.33
3aaec98e-b48b-4039-9bf3-5f8681170786,Amit,18.0,Male,MECH,7.15,1.0,65.18,"Entrepreneurship Cell, Robotics, Sports Club","Java, Machine Learning",No,,Placed,Core Engineering,18.11,Job,7.34,6.62,6.29,6.3,9.36,7.94,6.16,7.16
954ec2e9-039d-4835-abe3-eae5afebd455,Ramya,19.0,Female,ECE,7.18,0.0,98.92,Literary Society,"Java, C++",Yes,Research,Not Placed,,0.0,,7.04,8.69,7.04,9.21,5.7,6.97,6.24,6.51
9fe611a3-809a-4818-a15d-48df0dfd8754,Ravi,21.0,Male,IT,7.03,1.0,72.15,"Cultural Club, Literary Society","SQL, Java",No,,Placed,Software,12.19,Higher Studies,7.44,8.94,6.4,7.38,8.3,5.2,7.27,5.32
f5462453-91e4-4cf0-b738-a94d1ed6a3dc,Neha,22.0,Female,EEE,7.16,1.0,69.23,"Cultural Club, Coding Club, Entrepreneurship Cell","Data Science, Machine Learning, Web Development, SQL",Yes,Core Engineering,Not Placed,,0.0,,7.98,6.79,6.95,7.67,5.88,7.38,7.17,7.49
3a963bfc-0c8e-49b4-bec2-080497a2aa1c,Siddharth,22.0,Male,CIVIL,6.89,2.0,64.68,"Entrepreneurship Cell, Coding Club, Cultural Club","Web Development, Java, Python, Data Science, Machine Learning",No,,Placed,Core Engineering,16.6,Job,7.63,4.96,7.17,5.96,7.02,6.65,9.11,6.61
13c495e3-2ff0-4653-9a33-6bef22779770,Neha,19.0,Female,MECH,7.11,0.0,95.62,"Sports Club, Robotics, Entrepreneurship Cell","C++, Python, SQL, Java, Web Development",No,,Not Placed,,0.0,,5.81,6.4,7.7,8.29,6.95,5.96,8.05,7.7
1009d218-d980-44fa-a02a-9bb99280a55b,Meena,21.0,Female,MECH,7.05,3.0,60.09,"Coding Club, Sports Club, Cultural Club","C++, Data Science, Machine Learning, Web Development",No,,Placed,Core Engineering,19.73,Job,6.33,6.36,6.18,7.84,7.17,7.92,8.03,6.54
316e88ff-c723-4f39-b853-3b54f660f380,Suresh,22.0,Male,CIVIL,6.16,2.0,60.33,Robotics,"Data Science, Python, Machine Learning",No,,Not Placed,,0.0,,5.12,7.62,6.36,5.81,6.38,6.82,6.4,4.79
ff02f5b0-57bd-46c9-a240-063bfed747be,Heather Lopez,23.0,Male,ECE,6.8,3.0,93.37,"Robotics, Sports Club, Literary Society","Web Development, Machine Learning, Data Science",Yes,Higher Studies,Placed,Core Engineering,3.14,Research,6.74,6.88,6.21,7.18,6.75,7.11,6.84,6.65
88ad4c38-b4e0-4667-a721-4af6d5473924,Divya,19.0,Female,ECE,6.96,1.0,62.45,"Robotics, Sports Club, Coding Club","Java, Machine Learning, Data Science, SQL",No,,Not Placed,,0.0,,7.06,8.31,6.4,6.95,7.37,6.82,7.95,4.79
612ffdb3-4da0-47c8-b1a0-26b460e4195b,Rahul,18.0,Male,CSE,6.8,1.0,87.1,"Cultural Club, Coding Club, Sports Club","SQL, Python, Java",No,,Placed,Higher Studies,9.34,Job,7.5,5.6,7.37,4.9,7.63,7.89,6.41,7.12
16354b66-d3e9-4350-b094-7b88e3613bd4,Anita,19.0,Female,CIVIL,7.71,0.0,72.0,"Coding Club, Cultural Club, Sports Club","SQL, C++, Data Science",Yes,Consulting,Placed,Higher Studies,6.64,Higher Studies,7.71,6.92,6.7,8.69,8.78,7.64,7.97,7.24
c64cd5fe-0340-492e-8e70-40bb95c93551,Suresh,18.0,Male,MECH,6.94,1.0,71.84,"Sports Club, Cultural Club","Web Development, Machine Learning",No,,Placed,Consulting,14.29,Research,6.15,8.25,7.78,6.96,6.58,4.97,5.93,8.91
9780c215-2b2b-48e9-a417-c09380a8a23d,Brittany Hopkins,19.0,Male,IT,6.63,0.0,76.01,Literary Society,"Python, C++, Data Science",No,,Not Placed,,0.0,,7.52,5.17,5.44,8.86,6.27,7.2,5.51,7.09
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,Michael Rogers,23.0,Male,CIVIL,6.97,0.0,91.6,Coding Club,"SQL, C++, Web Development",No,,Placed,Research,13.79,Startup,6.81,7.66,7.33,5.44,8.25,8.71,6.49,5.09
75cf4a72-61eb-40b7-aeb5-25f5b4c56f76,Kavya,21.0,Female,IT,6.76,0.0,82.13,Entrepreneurship Cell,"Web Development, SQL",No,,Not Placed,,0.0,,7.55,5.55,8.03,6.67,6.17,6.38,6.77,6.99
d02f349d-5d9f-4d32-95e9-d92dcde22f0f,Divya,18.0,Female,IT,7.02,1.0,75.09,"Sports Club, Cultural Club","Data Science, Web Development, C++",No,,Placed,Consulting,3.04,Research,7.79,6.71,6.63,6.18,6.37,6.73,8.96,6.8
9b2d5a2a-99bd-4240-a853-5961632d0302,Kathy Cruz,21.0,Female,MECH,6.99,0.0,70.45,"Literary Society, Robotics","C++, Machine Learning, Python, Java",Yes,Consulting,Not Placed,,0.0,,8.34,5.24,6.06,7.81,7.18,7.04,8.26,5.99
77aaa901-64fc-4f19-b02d-fb732cf898f6,Rakhi,20.0,Female,MECH,7.08,0.0,73.64,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, Python, Machine Learning, Web Development",Yes,Hardware,Placed,Core Engineering,9.94,Startup,6.57,7.23,6.07,8.29,6.37,8.13,6.77,7.2
45f54506-3ba4-46e6-bf50-fdf2db986f5a,Vikram,20.0,Male,MECH,7.62,1.0,72.19,"Literary Society, Coding Club","Web Development, C++, Python, Java, Data Science",Yes,Research,Not Placed,,0.0,,8.87,8.6,9.28,6.3,7.04,7.38,6.34,7.13
bbb71494-b7e7-47d4-a9fb-832ccbe68571,Brian Cole,18.0,Female,IT,7.06,1.0,87.66,"Literary Society, Sports Club, Cultural Club","Java, Machine Learning, C++, Data Science",No,,Placed,Consulting,3.81,Higher Studies,6.86,6.52,6.26,5.53,8.8,7.17,6.56,8.82
2c7a0d31-0769-4583-9194-821ee11bf0d4,Ross Hood,23.0,Male,CSE,7.16,1.0,72.53,Robotics,"Data Science, SQL, C++, Java, Python",No,,Not Placed,,0.0,,6.94,7.25,6.39,6.49,8.05,8.6,6.3,7.24
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,Kenneth Hanna,22.0,Male,CIVIL,7.66,1.0,64.73,Coding Club,"Machine Learning, SQL",No,,Placed,Core Engineering,15.93,Startup,6.46,8.24,6.41,7.08,7.83,7.45,8.35,9.49
5b8c8969-c81d-4cab-9a4c-d1f09971c808,Ramya,23.0,Female,CSE,6.72,2.0,71.18,"Robotics, Coding Club, Cultural Club","Machine Learning, Python",No,,Placed,Consulting,6.93,Job,6.57,5.34,7.47,8.27,7.28,6.15,7.04,5.63
564da1cc-5ef8-4699-bed6-6c7e9a394ce8,Anita,22.0,Female,CSE,7.07,0.0,87.41,"Literary Society, Entrepreneurship Cell","Web Development, Machine Learning",Yes,Higher Studies,Placed,Consulting,4.56,Research,5.71,7.23,6.85,6.64,6.17,7.91,8.73,7.3
7869792a-8150-4fda-a977-09f1ec446626,Amit,23.0,Male,ECE,6.59,1.0,74.06,"Literary Society, Sports Club","Java, Machine Learning, SQL, Web Development",Yes,Core Engineering,Not Placed,,0.0,,6.95,5.88,7.3,5.28,7.28,6.72,7.37,5.95
f2987669-e280-4a11-a5c7-d7de069e2875,Rakesh,19.0,Male,ECE,7.74,0.0,92.89,Sports Club,"Java, C++, Web Development, Python",Yes,Research,Not Placed,,0.0,,6.16,8.1,6.53,7.68,6.2,9.65,7.7,9.88
967f6c76-b82b-48f4-ab99-4035519109a8,Amit,18.0,Male,CIVIL,6.9,2.0,69.61,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Machine Learning, Python",Yes,Consulting,Not Placed,,0.0,,6.66,6.01,7.71,6.57,6.53,6.99,6.18,8.53
10b16933-443e-4492-aa7f-5aba685c3bb9,Pooja,21.0,Female,MECH,7.14,0.0,61.52,Cultural Club,"Java, Python, Web Development",Yes,Hardware,Not Placed,,0.0,,7.64,6.41,7.19,8.02,6.0,4.68,7.67,9.5
187b1808-ef6e-442d-95d2-0861342c8b80,Anil,21.0,Male,CIVIL,6.97,1.0,89.22,Coding Club,"Web Development, Machine Learning, SQL, Java",Yes,Hardware,Placed,Hardware,5.3,Job,6.02,7.0,6.86,8.06,8.51,8.48,4.74,6.06
ad3840ff-b4d2-4a8b-945e-d9c5a9078b29,Sonal,23.0,Female,MECH,7.24,2.0,71.52,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, SQL, Python, Java, Machine Learning",Yes,Higher Studies,Placed,Core Engineering,5.04,Job,6.63,7.5,7.52,8.34,6.92,7.31,6.56,7.18
04456b54-8394-435d-ad20-4cafe88efbab,Amit,19.0,Male,CIVIL,7.07,1.0,77.98,"Robotics, Sports Club, Literary Society","C++, Python",No,,Not Placed,,0.0,,8.48,7.1,6.94,5.44,8.06,6.54,7.03,6.97
bf4fcb10-1334-4f71-9fd8-25b785c0d3ae,Karan,18.0,Male,CIVIL,7.04,5.0,70.1,"Cultural Club, Robotics","SQL, Python, Java, Machine Learning",Yes,Research,Placed,Hardware,4.94,Research,7.52,7.33,5.48,7.48,7.69,6.66,8.04,6.15
48009dfe-e5ea-4410-beeb-88ef333182f8,Divya,21.0,Female,MECH,6.61,0.0,87.45,"Literary Society, Sports Club","C++, SQL, Machine Learning",No,,Placed,Software,6.61,Job,5.26,6.31,6.82,6.89,5.52,8.15,6.9,7.04
268f6293-794f-4048-9a2c-7fb729b7e253,Sonal,19.0,Female,CIVIL,6.83,1.0,86.84,"Robotics, Sports Club","Python, Data Science",Yes,Research,Placed,Software,16.69,Research,6.94,8.22,5.05,7.14,5.18,7.76,6.91,7.42
7a753918-9243-4559-9859-73e64ab52b86,Divya,19.0,Female,ECE,7.56,1.0,70.26,"Cultural Club, Entrepreneurship Cell","Web Development, Data Science, C++, Python, Machine Learning",No,,Not Placed,,0.0,,7.99,7.93,8.85,7.11,8.85,6.06,6.79,6.88
10ac98fb-c45c-4fe5-99c6-f3ff3a065c99,Sonal,23.0,Female,MECH,7.02,0.0,83.29,"Cultural Club, Sports Club","C++, SQL, Data Science",No,,Not Placed,,0.0,,7.42,6.83,7.4,6.96,7.11,6.06,7.04,7.38
620c118f-9479-4822-8a30-5722374ffd0f,Ravi,23.0,Male,MECH,6.93,4.0,83.07,Sports Club,"Web Development, Java, C++",Yes,Consulting,Placed,Higher Studies,4.14,Startup,7.35,5.44,7.1,6.74,7.68,6.7,6.67,7.73
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,Jane Chapman,19.0,Male,IT,7.3,0.0,87.38,Coding Club,"Machine Learning, Python, Web Development",No,,Not Placed,,0.0,,7.17,6.82,7.87,8.23,7.34,6.09,7.51,7.38
b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,Joseph Glover,21.0,Male,CIVIL,6.84,1.0,64.56,Cultural Club,"Web Development, SQL",Yes,Hardware,Placed,Hardware,14.49,Research,7.69,6.56,6.15,6.36,7.7,6.37,6.88,7.02
116d489c-210b-4b2f-af44-7aac47043156,Amit,19.0,Male,CSE,6.68,1.0,91.35,"Cultural Club, Robotics","Machine Learning, Data Science, Java, SQL, Python",Yes,Consulting,Placed,Core Engineering,7.86,Startup,7.07,6.36,6.0,5.9,8.25,5.48,8.22,6.13
c70aaeec-63e6-43a9-8828-13c2defbd1d2,Karan,19.0,Male,MECH,7.38,0.0,72.69,"Cultural Club, Sports Club","SQL, Python, Web Development, Java, C++",No,,Placed,Core Engineering,7.79,Research,7.22,8.29,6.87,5.68,9.14,6.53,7.16,8.16
4c80d33a-ad5b-43c8-8c88-0714837217e0,William Johnson,21.0,Female,CIVIL,7.01,1.0,63.18,Sports Club,"Python, C++, Data Science, Java",Yes,Consulting,Placed,Software,18.99,Job,8.04,6.98,8.02,4.63,7.79,5.88,8.77,5.94
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,Victor Nelson,22.0,Female,ECE,6.79,0.0,96.01,"Literary Society, Cultural Club","Web Development, Java",Yes,Research,Not Placed,,0.0,,6.96,7.55,5.47,6.45,7.31,6.24,8.1,6.26
0e61065f-171b-4b80-89b7-fdf77d8d3ddd,Daniel Fox,21.0,Female,EEE,7.02,0.0,73.67,"Cultural Club, Literary Society, Coding Club","C++, SQL",Yes,Core Engineering,Not Placed,,0.0,,7.29,7.5,6.19,6.73,7.31,7.16,6.54,7.42
4c7ee398-4a54-452f-a9c7-6102573b77f8,Amit,19.0,Male,MECH,7.09,0.0,93.14,"Cultural Club, Robotics","Machine Learning, Python, Web Development",No,,Not Placed,,0.0,,7.23,6.98,6.27,5.95,9.52,5.6,6.93,8.22
ef46f3af-2b70-4a43-a8d1-ccc4992b9836,Karan,22.0,Male,MECH,6.74,1.0,89.77,"Cultural Club, Entrepreneurship Cell, Literary Society","SQL, Python, Machine Learning, C++",No,,Placed,Core Engineering,16.01,Startup,6.78,9.52,7.62,6.25,6.23,5.54,5.65,6.34
07adaec7-cc6d-4f6b-bc93-4a4b856f01f7,Arjun,23.0,Male,CIVIL,7.51,0.0,63.39,Entrepreneurship Cell,"C++, Python",Yes,Consulting,Not Placed,,0.0,,8.3,8.56,7.03,6.25,7.46,6.32,9.01,7.14
bbb35601-9322-42c7-8769-e270b161b427,Suresh,23.0,Male,IT,6.98,0.0,99.52,"Robotics, Entrepreneurship Cell, Cultural Club","Data Science, Java, C++, Machine Learning, Web Development",No,,Placed,Higher Studies,14.29,Research,8.15,5.43,7.41,7.58,4.94,7.8,7.88,6.69
f96c9a0a-3404-402a-abc1-bb5282e4dd4a,Kimberly Myers,23.0,Male,IT,7.22,1.0,63.76,"Robotics, Coding Club, Entrepreneurship Cell","C++, Python",No,,Placed,Research,7.94,Job,7.57,7.46,6.35,7.51,6.57,7.47,6.9,7.97
63970cdf-eb7c-4f1d-a4eb-5dad3e050984,Pooja,21.0,Female,CIVIL,6.87,1.0,96.16,"Coding Club, Cultural Club","SQL, Web Development, C++, Python, Data Science",No,,Not Placed,,0.0,,5.2,7.27,7.13,6.65,6.87,7.14,7.36,7.32
74ed5145-8d97-45c7-961d-5c8753c9fe59,Curtis Elliott,22.0,Female,IT,7.92,3.0,62.14,Sports Club,"Java, Python, Machine Learning, Web Development, C++",No,,Placed,Hardware,18.94,Startup,7.75,7.39,8.18,6.31,8.0,7.16,8.77,9.79
bc18add0-c72f-4f69-a81c-c7d784a98ce5,Meena,20.0,Female,MECH,6.62,1.0,63.29,"Sports Club, Robotics","Machine Learning, SQL",Yes,Consulting,Not Placed,,0.0,,6.55,4.1,6.34,7.3,6.45,6.78,8.5,6.92
0bc28080-8d46-42fa-b039-5e3875e7e80e,Rahul,21.0,Male,MECH,7.22,1.0,87.92,"Sports Club, Literary Society, Entrepreneurship Cell","Python, Web Development, SQL, Data Science",No,,Not Placed,,0.0,,6.08,6.5,6.31,8.39,9.25,6.54,6.83,7.84
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,Elizabeth Miller,23.0,Female,EEE,7.26,1.0,76.78,"Cultural Club, Sports Club","Python, C++, Java, SQL, Data Science",Yes,Hardware,Placed,Software,11.25,Startup,5.62,8.7,8.08,5.84,7.47,7.84,7.16,7.33
5e209490-ebbc-4840-876e-90ca9a8ad680,Anita,20.0,Female,EEE,7.16,1.0,77.43,"Literary Society, Sports Club, Robotics","Python, SQL, Machine Learning, Java, Data Science",Yes,Hardware,Placed,Software,12.45,Research,7.57,5.84,6.9,8.2,6.13,7.83,6.67,8.16
5d33438c-9882-43eb-9d57-e09c48a070aa,Rahul,18.0,Male,MECH,6.95,2.0,77.59,"Literary Society, Coding Club","Web Development, Machine Learning, Java, SQL, Python",Yes,Higher Studies,Placed,Core Engineering,10.59,Higher Studies,8.05,6.85,6.6,6.97,6.86,5.45,8.08,6.77
fdab3441-d2c2-4960-8b09-01abc66dceb3,Rodney Williams,19.0,Female,EEE,7.06,0.0,92.06,Entrepreneurship Cell,"Machine Learning, Java, Web Development, Python",No,,Not Placed,,0.0,,9.12,6.77,4.0,8.46,7.5,7.66,6.0,6.96
8119879d-a2d3-4f6f-bd88-734b161e1dcc,Arjun,23.0,Male,MECH,6.74,0.0,94.48,"Literary Society, Robotics, Cultural Club","C++, Data Science",Yes,Higher Studies,Placed,Software,10.21,Startup,6.77,6.82,6.52,7.69,6.37,6.64,5.74,7.38
f1578470-0182-47c4-ba1b-58066160a6b4,Paul Castaneda,23.0,Male,CSE,6.55,2.0,86.27,"Coding Club, Robotics, Entrepreneurship Cell","Data Science, Java, Machine Learning, C++",Yes,Hardware,Not Placed,,0.0,,5.35,6.95,6.84,8.06,4.77,7.24,5.84,7.32
603da938-ec34-43eb-95e9-7cb4f93ffe91,Anil,18.0,Male,IT,6.88,2.0,69.71,Literary Society,"Java, C++, SQL, Python",No,,Placed,Research,8.5,Higher Studies,6.4,7.68,7.7,5.33,7.44,6.93,7.13,6.39
7f0223bc-651e-4252-b974-4cded259f960,Michael Thompson,19.0,Female,CSE,6.89,1.0,60.43,"Entrepreneurship Cell, Cultural Club, Sports Club","SQL, Web Development, Java",Yes,Software,Not Placed,,0.0,,6.37,7.84,6.12,7.67,6.21,5.8,5.85,9.26
e112b091-98ad-40bb-a3b7-3d9bc06808c8,Pooja,19.0,Female,CIVIL,6.91,1.0,72.08,"Cultural Club, Coding Club, Sports Club","C++, Data Science, Web Development",No,,Placed,Hardware,10.34,Higher Studies,5.75,7.47,7.89,6.14,7.06,7.32,7.1,6.54
d428df6c-89aa-4293-b4a0-dcd41a9af29e,Vanessa Rowe,23.0,Female,CSE,7.13,1.0,98.33,Entrepreneurship Cell,"C++, Java, Web Development, Python",Yes,Higher Studies,Placed,Research,4.55,Research,8.44,5.13,8.52,7.51,6.03,7.02,6.57,7.81
7def3b8e-ec0d-4c3a-b011-b125022111e5,Karen Smith,19.0,Female,IT,7.31,0.0,60.23,Coding Club,"Python, C++, SQL",Yes,Consulting,Not Placed,,0.0,,7.91,7.52,8.67,6.21,7.98,6.58,7.19,6.44
d0716388-77f7-49c8-9324-f8364ab9c366,Anil,20.0,Male,CSE,7.03,0.0,64.16,"Entrepreneurship Cell, Coding Club, Robotics","Data Science, Machine Learning, C++",Yes,Hardware,Placed,Research,16.6,Research,5.59,6.22,5.89,8.75,7.94,8.27,7.72,5.87
630b7c4a-4cab-47a8-8e7b-85bef7f16e2e,Meena,19.0,Female,EEE,6.52,0.0,79.57,Literary Society,"Python, Java",No,,Placed,Core Engineering,7.86,Job,5.8,6.07,6.99,5.64,7.95,6.08,7.22,6.42
8dcebb92-ba01-449e-8c66-12ac748f7bb5,Divya,20.0,Female,MECH,6.82,0.0,72.53,Coding Club,"Machine Learning, SQL, Python, Web Development, Data Science",Yes,Research,Not Placed,,0.0,,7.31,5.76,6.72,7.64,5.97,7.56,5.5,8.14
c6a28e4e-002f-4ca4-b43e-85315dfb1922,Jamie Lopez,20.0,Male,MECH,7.63,1.0,72.86,"Cultural Club, Robotics, Coding Club","C++, Machine Learning, Java, Web Development, Python",No,,Placed,Research,3.33,Research,8.85,7.6,8.62,7.49,8.52,7.37,7.73,4.87
25787c8b-e3c7-46d4-ace7-074e8f95a523,Ramya,21.0,Female,CIVIL,6.56,0.0,66.7,Cultural Club,"Java, SQL, Machine Learning, Web Development",No,,Placed,Core Engineering,5.5,Job,7.34,7.31,6.33,6.82,6.34,6.3,5.27,6.77
df061df8-7faf-4e70-a155-281c0ff147f2,Kavya,22.0,Female,IT,7.03,1.0,61.78,"Coding Club, Robotics","Python, Data Science, Web Development, SQL, C++",No,,Not Placed,,0.0,,5.94,7.31,7.41,7.35,8.5,6.91,6.97,5.83
104556e5-bee3-4b79-9d18-1ee986ad8a8c,Richard Palmer,18.0,Female,EEE,6.5,1.0,90.15,Entrepreneurship Cell,"Data Science, SQL, Web Development, Java",No,,Not Placed,,0.0,,6.15,6.08,6.64,6.18,7.71,6.25,5.83,7.14
efad49e9-c41c-447e-9d6b-9b626b535a19,Alexis Harris,19.0,Male,IT,7.04,0.0,62.57,Cultural Club,"Java, Data Science, Web Development",No,,Placed,Software,13.08,Job,7.04,8.05,5.35,7.26,7.76,7.81,5.64,7.42
6bb1f2bc-85a4-40cb-ae76-936aa6340d1a,Andrew Moreno,18.0,Female,MECH,6.54,0.0,64.33,"Entrepreneurship Cell, Robotics, Cultural Club","C++, SQL",No,,Placed,Higher Studies,11.65,Job,7.38,6.15,6.67,5.58,7.22,5.62,7.44,6.25
26f341c8-04f7-48c8-9215-b5033012f819,Joseph Lopez,20.0,Female,CSE,6.35,1.0,84.65,Sports Club,"C++, Java, Machine Learning, Web Development, Data Science",No,,Not Placed,,0.0,,5.91,7.53,6.88,6.32,5.62,5.53,6.39,6.61
8570b59f-a903-4e67-bc56-8b5324acb722,Eric Brown,23.0,Female,ECE,6.6,3.0,93.54,"Cultural Club, Robotics, Entrepreneurship Cell","Machine Learning, C++, Web Development, Java, SQL",No,,Placed,Core Engineering,15.17,Startup,7.57,6.87,6.03,6.73,6.01,7.06,5.22,7.34
e4610160-134d-495a-ba38-8c8f139309d1,Jonathon Johnson,23.0,Male,ECE,7.33,0.0,62.65,"Sports Club, Cultural Club","Web Development, C++, SQL",Yes,Higher Studies,Placed,Research,6.67,Research,7.34,9.51,6.68,7.14,7.85,6.43,8.27,5.42
4698fe10-021b-40bf-8fef-168816c34c29,Karan,18.0,Male,ECE,6.67,0.0,67.07,Entrepreneurship Cell,"Data Science, SQL, Web Development, C++",Yes,Higher Studies,Placed,Core Engineering,7.85,Startup,4.64,7.65,7.35,7.09,6.78,6.19,8.51,5.16
09dba93c-bf40-4750-9657-74fd68cc50be,Rakesh,19.0,Male,ECE,6.99,1.0,89.39,"Sports Club, Robotics","Web Development, SQL",Yes,Core Engineering,Placed,Research,7.29,Higher Studies,6.35,7.84,7.93,5.24,7.29,6.49,8.3,6.48
8ade8bd9-3b73-4091-bc8a-1fffb10bf93a,Divya,19.0,Female,IT,6.38,1.0,76.74,"Coding Club, Literary Society","C++, Python, Data Science",Yes,Research,Placed,Hardware,10.79,Startup,5.83,7.02,5.57,7.78,6.15,6.98,5.11,6.61
07f99769-c513-4cf1-bd35-81532fa7f0b3,Neha,23.0,Female,CIVIL,7.0,4.0,83.39,"Cultural Club, Entrepreneurship Cell, Sports Club","C++, Machine Learning, Python, Web Development, Data Science",No,,Not Placed,,0.0,,6.21,8.06,8.64,6.34,8.37,5.24,7.39,5.77
